0.28095,-6.1554
-4.6098,7.6708
3.0415,9.7311
0.15785,-0.2949
5.7454,1.3358
-3.7669,-3.8504
-9.1356,7.6364
-4.3756,-3.2766
-7.0053,-0.69382
0.83172,3.7454
